sub,ses,task,run,space,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,num_censored_volumes,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregPearson,coregCoverage,normDice,normPearson,normCoverage,bids_name,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr
CBPD0224,1,rest,2,MNI152NLin6Asym,preproc,0.2099258973426571,0.07206307416666666,0.211098,210.32737750202628,38.20992188194744,22,0,0.754396883917917,0.30005722684373315,0.9546414899625556,0.9487784676295264,0.9845423655682002,0.9417377569706394,0.9260036851427116,0.9834379240162824,sub-CBPD0224_ses-01_task-rest_run-02_bold,0.007004965034965035,0.006937991888111888,0,44.214855327957714,1.2387103977464795,1.083560527605634,0.547875607462567,481.68597412109375,0.22934489462264976,3,2.097902097902098,3.1371900000000004,2.86835,3.305965,3.2372549999999998,0.0061342,0.007815282791852951,0.03917206823825836,143,96,96,75,2.4371440968707607,2.0,2.0,2.0,2.0,31.184315912512012,87.13140869140625,436.2869873046875,246.61538696289062,424709.0,172.93006896972656,1324.606958007812,563.0100708007812,1.1787922780627929,2108.001220703125,6147.361328125,5773.03466796875,171173.0,3081.384619140625,10799.669921874998,2368.763427734375,39.21697235107422
CBPD0044,1,rest,1,MNI152NLin6Asym,preproc,0.6517204581199997,0.108703475,0.208235,426.5841769598474,87.65087970989687,81,0,0.7561871133434687,0.2694400595392893,0.9452399922478952,0.936625107461856,0.985872809770448,0.9316379847274432,0.913580088115509,0.9862449118046132,sub-CBPD0044_ses-01_task-rest_run-01_bold,0.0101958,0.015474197133333334,0,73.96815536838926,1.1859351065771806,1.0263247883221478,0.5518660007430248,490.0523681640625,0.6573833390367524,23,15.333333333333336,3.62265,3.31471,3.76073,3.79251,0.0107737,-0.004800439812242985,0.04512901231646538,150,96,96,75,1.873781785795317,2.0,2.0,2.0,2.0,23.571354130891184,112.65799713134766,455.0708618164063,272.82000732421875,386487.0,174.55999755859375,1481.066650390625,541.7877197265625,0.9082398189901304,3030.87353515625,7260.0439453125,6480.08984375,204800.0,3133.7330688476563,14248.535839843746,3458.286376953125,23.837879180908203
CBPD0213,1,rest,1,MNI152NLin6Asym,preproc,0.673010539454545,0.09009394117647056,0.183428,362.6383553539477,76.4818802560278,100,0,0.8700726484324719,0.323796618917064,0.9467384581440734,0.9398715324577196,0.9889771583687356,0.9332098182487536,0.9156839899893828,0.9888526119402984,sub-CBPD0213_ses-01_task-rest_run-01_bold,0.008820090909090908,0.013974743,0,68.58321286515985,1.2045455942009136,1.0005898340639274,0.5264828137310624,576.1065673828125,0.7385762948916811,45,20.454545454545453,3.528675,3.2229400000000004,3.5759300000000005,3.7871550000000003,0.0412186,-0.00453495467081666,0.041389603167772286,220,96,96,75,1.9201618729160244,2.0,2.0,2.0,2.0,29.006566488405934,84.87223815917969,404.2010803222656,241.6590881347656,416967.0,167.7954559326172,1264.69091796875,508.1549072265625,1.6005446531237917,2487.388916015625,6999.162109375,6160.6953125,179019.0,3312.580419921875,13606.6548828125,3208.416015625,26.834339141845703
CBPD0150,1,rest,1,MNI152NLin6Asym,preproc,0.15560361376956444,0.08547412781456952,0.1608,199.098521941211,39.94754715022257,9,0,0.6701559308998883,0.04613646898899997,0.9561710002496716,0.9501496225783624,0.9782239066867174,0.9451031038260732,0.9301604311011228,0.9820853120759836,sub-CBPD0150_ses-01_task-rest_run-01_bold,0.0025349068322981358,0.00585075099378882,0,36.68487148274999,1.1371172612500005,0.9682818561875004,0.5337304106248908,552.7664184570311,0.17273733177151493,0,0.0,3.3869233333333333,3.1100950000000003,3.487975,3.5627,0.00549276,-0.0026743761263787746,0.053757961839437485,161,96,96,75,2.0775997565668503,2.0,2.0,2.0,2.0,24.330781999290384,80.91692352294922,468.469970703125,243.60870361328125,425117.0,176.8633575439453,1615.5118652343745,625.4563598632812,1.9067140608672977,2304.3046875,6761.1728515625,6091.052734375,172134.0,3318.4096801757814,12777.78198242188,2931.765380859375,42.26596450805664
CBPD0146,1,rest,1,MNI152NLin6Asym,preproc,0.9453900986938774,0.0644058754716981,0.173236,515.6333720178555,1536.5395162423833,44,0,0.8326990731929296,0.3043202405580583,0.9478233024951576,0.9409448011219971,0.9851728709558748,0.9378048436663,0.9212918648829151,0.9872837516960652,sub-CBPD0146_ses-01_task-rest_run-01_bold,0.06598908163265306,0.030774040000000006,0,116.96045818515465,1.9840037548453608,1.807196563298969,0.5189565471079348,468.2543640136719,1.0513219645269956,24,24.489795918367342,3.724675,3.4031,3.72661,4.044315,0.016397099999999998,0.008413130417466164,0.03582696244120598,98,96,96,75,1.7559010738012253,2.0,2.0,2.0,2.0,92.65455573515922,66.03631591796875,351.3218688964844,221.83673095703125,423146.0,166.34693908691406,990.2729339599608,402.8125915527344,2.4146018568058043,2099.77294921875,5894.75146484375,5095.30078125,175366.0,2769.418334960937,11982.484130859375,2901.80712890625,14.211009979248047
CBPD0089,1,rest,1,MNI152NLin6Asym,preproc,0.20966049578186574,0.08723165409836063,0.21901199999999998,229.8292125220996,49.439191692161856,27,0,0.6888584994537351,0.17477520726847956,0.9508827312439521,0.9448070279847997,0.9793687151132928,0.9392038228207118,0.9226888829110508,0.9800669945725916,sub-CBPD0089_ses-01_task-rest_run-01_bold,0.0034407333333333337,0.007032967533333334,0,43.15043179281874,1.231544787382551,1.0273051104026851,0.5113692614233917,695.1586303710938,0.2321964084828688,2,1.3333333333333333,3.2300416666666667,2.97437,3.4034199999999997,3.312335,0.0311933,-0.01346059050410986,0.04072168096899986,150,96,96,75,2.1850665498558284,2.0,2.0,2.0,2.0,38.586518930013646,60.62855911254883,386.9869689941406,224.81333923339844,439056.0,171.94000244140625,1176.923370361328,512.432373046875,1.4320873810530357,2322.41748046875,6971.974609375,6274.6201171875,160000.0,3614.417163085937,12741.697363281248,2871.583251953125,41.327880859375
CBPD0074,1,rest,1,MNI152NLin6Asym,preproc,0.1121350277799998,0.061793574657534225,0.19284300000000001,275.79908590994523,41.935761057213625,3,0,0.318387565747354,0.09481144399340363,0.9416087703800132,0.9347276536354286,0.9878601913171451,0.9265276618962184,0.9072694451947918,0.986456919945726,sub-CBPD0074_ses-01_task-rest_run-01_bold,0.0014761333333333333,0.005869716666666666,0,50.665013972885895,1.4196947126845645,0.9888552102684568,0.5172253878522849,667.1228637695312,0.12199133766680002,0,0.0,3.35429,3.136145,3.50645,3.420275,0.0161392,-0.012977761216461658,0.04355210438370705,150,96,96,75,2.003245558053252,2.0,2.0,2.0,2.0,26.51368168180053,78.92384338378906,440.2897338867188,245.27999877929688,429113.0,178.6666717529297,1484.4800048828115,567.2113647460938,1.1898292266455464,2919.460205078125,7595.251953125,6799.07373046875,168639.0,3574.0201904296873,14292.83671875,3394.01904296875,45.11717224121094
CBPD0038,1,rest,1,MNI152NLin6Asym,preproc,0.11034960436396456,0.05127604335664335,0.145169,211.5339460304637,42.50651670615478,6,0,0.5084628278400883,0.3212191904677007,0.9422124215125268,0.9355503882705662,0.9910652662778988,0.928054022579626,0.9093939310874196,0.9900652985074628,sub-CBPD0038_ses-01_task-rest_run-01_bold,0.002188993288590604,0.007587259798657717,1,47.41933021040543,1.3540123154054058,1.007257964864865,0.5411317126562433,600.7968139648438,0.11031101859325236,0,0.0,2.9354416666666667,2.6497,3.17354,2.983085,0.00709766,-0.016122965142130852,0.044329583644866936,149,96,96,75,2.7658416942074147,2.0,2.0,2.0,2.0,25.85408588588788,41.73178482055664,356.3778991699219,209.1409454345703,428963.0,168.85235595703125,1213.422180175781,462.6059265136719,0.9043136528931393,1726.147216796875,5703.6728515625,5382.16796875,168873.0,3169.86181640625,9380.5037109375,1945.9364013671875,44.165611267089844
CBPD0144,1,rest,1,MNI152NLin6Asym,preproc,0.46012393673799107,0.10301783873873872,0.202255,305.86356646426964,87.12335118330111,117,0,0.8607638881517194,0.27437539336339595,0.951588085512722,0.9448106358788142,0.9834061352596604,0.9357865492477851,0.9186102149718912,0.984040027137042,sub-CBPD0144_ses-01_task-rest_run-01_bold,0.00631759825327511,0.012763504628820962,0,57.836372484035074,1.186280286535087,1.010365866929824,0.5500850478366851,576.3132934570312,0.4809836818257471,23,10.043668122270743,3.291715,2.947475,3.525235,3.4024349999999997,0.0321284,-0.0184557531028986,0.06654742360115051,229,96,96,75,2.288008032820019,2.0,2.0,2.0,2.0,23.89619204152297,72.50508117675781,447.8111572265625,240.7641906738281,411706.0,179.4890899658203,1516.0829467773438,568.6407470703125,1.091558980679368,2503.77197265625,6648.91796875,6172.86474609375,183537.0,3217.393994140625,11788.233007812498,2697.91357421875,29.18479347229004
CBPD0159,1,rest,1,MNI152NLin6Asym,preproc,0.2692564076860465,0.0985102608,0.20705500000000002,248.57087060905042,64.00309114993242,46,0,0.7268902590846543,0.12232549621257972,0.9523309301691026,0.9469292710855608,0.9837707187834868,0.935782000560856,0.9185706648342021,0.9833785617367709,sub-CBPD0159_ses-01_task-rest_run-01_bold,0.002125639534883721,0.013789470755813951,0,48.279326790117004,1.155774446783626,0.948575551871345,0.4986590389770428,730.0318603515625,0.2823480973196519,5,2.9069767441860463,3.3023866666666666,3.046365,3.5275849999999997,3.33321,0.00564979,-0.015064636245369913,0.04026426002383232,172,96,96,75,2.3784958360364006,2.0,2.0,2.0,2.0,41.678105822853375,49.97748947143555,335.9108581542969,211.39535522460938,452331.0,168.8488311767578,976.752899169922,412.4906311035156,1.8630219364397007,2027.114013671875,6527.88671875,6008.28466796875,149399.0,3380.474951171875,11466.13544921875,2526.077392578125,31.49971008300781
CBPD0247,1,rest,1,MNI152NLin6Asym,preproc,0.3092705115346666,0.05919398067961165,0.163825,300.11088777293213,237.61265256163415,46,0,0.8678788679674118,0.19435535258183165,0.9484610450704272,0.9432339121086528,0.9802439373918058,0.9360739730180384,0.9188616587373346,0.9819072252374492,sub-CBPD0247_ses-01_task-rest_run-01_bold,0.010859666666666669,0.01309850046666667,0,53.61629967436242,1.2755453873154363,1.0251047264429525,0.4636002904564311,730.7908935546875,0.3664839083325232,10,6.666666666666668,3.648486666666667,3.52633,3.612965,3.806165,0.0170612,-0.008904101327061653,0.02666861191391945,150,96,96,75,1.6379658115438471,2.0,2.0,2.0,2.0,52.31623518455061,78.03236389160156,393.09649658203125,233.9491424560547,462434.0,169.85005416870118,1208.7411560058586,535.796875,1.7792606708074512,2905.4833984375,8100.630859375,6787.89208984375,140227.0,3736.3494384765627,16814.465039062492,4144.083984375,31.80850982666016
CBPD0170,1,rest,2,MNI152NLin6Asym,preproc,0.1827422691499999,0.08771474857142855,0.187066,253.54766803234227,40.51172743944864,14,0,0.70096609072369,0.34147113980087146,0.9399527361701224,0.9325794583154244,0.9854718279606968,0.9269176116575186,0.9078149713491566,0.987432157394844,sub-CBPD0170_ses-01_task-rest_run-02_bold,0.00347325,0.0074979024166666654,0,48.742977142184884,1.273187230672269,1.001803868655463,0.5298146204631857,678.7798461914062,0.19645013172892375,0,0.0,3.2621215330336653,2.9354,3.4879800000000003,3.3629845991009955,0.0137132,-0.010876643471419813,0.045632313936948776,120,96,96,75,2.349404454747734,2.0,2.0,2.0,2.000000238418579,31.876784273922247,54.213844299316406,381.6148986816406,221.05001831054688,425215.0,172.58334350585938,1206.373413085937,513.8252563476561,0.8907445538729082,2310.58642578125,6585.0771484375,6146.51708984375,171797.0,3162.380126953125,11717.292187499996,2616.194580078125,39.46403121948242
CBPD0131,1,rest,1,MNI152NLin6Asym,preproc,0.1079388637268294,0.06900889540372669,0.21209699999999998,155.25272939779643,31.60495553277954,2,0,0.4671560080414742,-0.038991442027729716,0.9373623907674364,0.9295356178714262,0.9808179259944324,0.927746080452606,0.9086573783872955,0.9845658073270014,sub-CBPD0131_ses-01_task-rest_run-01_bold,0.001633719512195122,0.0042347631097560965,0,34.38721762092026,1.1175507977914103,1.0084392633742334,0.5548943719564269,430.7420654296875,0.11355904540586717,0,0.0,3.016703333333333,2.687615,3.3153650000000003,3.04713,0.00716393,-0.003444362431764603,0.07823674380779266,164,96,96,75,2.4800820307085143,2.0,2.0,2.0,2.0,39.23490250766518,71.86100769042969,434.5287170410156,236.3658447265625,421817.0,175.23170471191406,1320.0181884765614,587.3224487304688,0.8537832201949551,1984.083984375,5557.54931640625,5234.9970703125,174806.0,2768.1767578125,9512.506103515623,2110.81005859375,45.92886734008789
CBPD0049,1,rest,1,MNI152NLin6Asym,preproc,0.7744537605333334,0.10868980163934423,0.20574699999999999,360.2874686967089,63.069105875487224,88,0,0.8460389296912069,0.3540106963714844,0.9608928501226685,0.956265767281356,0.9816829919290956,0.9474754943512922,0.9331867516991555,0.98343368385346,sub-CBPD0049_ses-01_task-rest_run-01_bold,0.0095054,0.03174892026666666,0,70.64201457342281,1.0833610610067113,1.0263078243624162,0.5178260565227117,621.842529296875,0.7965984849330001,32,21.33333333333333,3.352575199829054,3.004830179101836,3.686510219733132,3.366385200652194,0.027859,-0.000613249430898577,0.048135444521903985,150,96,96,75,2.405898906017355,2.0,1.9999998807907104,1.9999998807907104,1.9999998807907104,16.961470401481552,60.97448348999024,409.9927368164063,219.0933380126953,449326.0,119.69500350952148,1581.4167175292969,557.6614379882811,1.2738345393971082,2023.341552734375,6211.736328125,5762.61669921875,152312.0,3253.2546997070312,10992.109033203124,2395.1953125,19.293275833129886
CBPD0002,1,rest,1,MNI152NLin6Asym,preproc,0.182080166059333,0.0728334542222222,0.215798,250.21571616941623,46.47251658658308,14,0,0.774628624572275,0.20394742442036146,0.9550941369413428,0.9488919370614962,0.9873517237566304,0.94048875570707,0.9245706148519472,0.9861134667571236,sub-CBPD0002_ses-01_task-rest_run-01_bold,0.0075061999999999985,0.0063611601333333325,0,48.53170027523491,1.3854915346979872,1.105318393020135,0.5476338025062346,604.2111206054688,0.18982615276668305,4,2.6666666666666665,3.1005133333333337,2.791065,3.30844,3.202035,0.00861282,-0.015480754896998404,0.0501827783882618,150,96,96,75,2.3818627950122013,2.0,2.0,2.0,2.0,28.605859789675897,57.36684036254883,406.047607421875,235.6800079345703,410559.0,183.5066680908203,1365.4600341796859,529.6727905273439,1.4858177994439634,2238.323974609375,6667.64404296875,6150.29345703125,184325.0,3521.165478515625,11723.705664062498,2582.12890625,45.45509719848633
CBPD0206,1,rest,1,MNI152NLin6Asym,preproc,0.2999752027777385,0.10510982307692306,0.187876,282.4196711760902,53.18602294306788,86,0,0.6601391860570945,0.5416508676307851,0.96006240820925,0.9544852528263886,0.9752482961444784,0.9464019300401544,0.9316030412391026,0.9763822930800544,sub-CBPD0206_ses-01_task-rest_run-01_bold,0.0005692121212121213,0.005655668545454545,0,64.20599923493904,1.3245604473170731,0.9848762685975606,0.5183297586102162,600.8031616210938,0.3107694050902618,0,0.0,3.370646666666667,3.088485,3.394915,3.62854,0.012564200000000001,-0.004270085599273443,0.04550111293792725,165,96,96,75,2.1048470398826367,2.0,2.0,2.0,2.0,27.28885911189513,54.36209106445313,376.617919921875,216.8363494873047,433553.0,168.78787231445312,1295.2133300781245,493.2841491699219,2.095322289434269,2078.688720703125,6298.7353515625,5654.52685546875,164811.0,3220.9696044921875,11806.2177734375,2686.423095703125,47.82231903076172
CBPD0178,1,rest,1,MNI152NLin6Asym,preproc,0.1717277218463416,0.06619829219858155,0.18162899999999998,289.2767528459225,64.1885882294612,22,0,0.6766417978754322,0.20333498503198816,0.9510739960776158,0.9455379938226598,0.9864831412551032,0.936974443776912,0.9203359485110602,0.9886363636363636,sub-CBPD0178_ses-01_task-rest_run-01_bold,0.0036270731707317076,0.008729005914634146,0,53.466931629877294,1.3868732711042953,1.0569528716564422,0.502671839400311,714.46142578125,0.17921639755999189,2,1.2195121951219512,3.207313333333333,3.00125,3.277315,3.343375,0.025380200000000002,-0.0124063640832901,0.030777912586927414,164,96,96,75,2.1609108133044383,2.0,2.0,2.0,2.0,42.36623192567489,60.47931671142578,397.91204833984375,227.4390106201172,447252.0,174.95730590820312,1299.1837890624925,568.8786010742188,1.1251383038459437,2495.463623046875,7163.9326171875,6479.76806640625,153381.0,3596.560791015625,13164.0849609375,2998.618408203125,42.003211975097656
CBPD0113,1,rest,1,MNI152NLin6Asym,preproc,0.2450899263999997,0.051957918181818184,0.1528,205.23565637026627,41.663352538028285,17,0,0.8481876713386254,0.07817234338909237,0.9508153215162568,0.9447810872117618,0.9864802585565888,0.9374721335089891,0.9207653162099512,0.98514670963365,sub-CBPD0113_ses-01_task-rest_run-01_bold,0.014250333333333332,0.008209846,0,43.19140306248325,1.2931524687919462,1.1312835632885898,0.5170328087243099,620.7981567382812,0.26254967681755964,8,5.333333333333333,3.2999,2.995335,3.484165,3.4202,0.00581472,-0.014832799322903156,0.041037727147340775,150,96,96,75,2.1879489472102973,2.0,2.0,2.0,2.0,38.88006263919437,47.20605087280274,332.0638427734375,211.8600006103516,431291.0,170.0533447265625,976.9266967773438,395.3133850097656,2.6411099464413583,2013.8082275390625,6130.994140625,5574.93994140625,167469.0,3121.547998046875,11096.182812500005,2548.013427734375,37.87266159057617
CBPD0054,1,rest,1,MNI152NLin6Asym,preproc,0.46537063235466597,0.09776622727272727,0.2,323.35298003361936,69.38251173916514,61,0,0.8275956871845451,0.4001703228743112,0.9435512678006512,0.9367598840404354,0.9836337905476016,0.92943208957166,0.9107315690591108,0.9843156377204884,sub-CBPD0054_ses-01_task-rest_run-01_bold,0.010592066666666669,0.009996063466666668,0,58.94938063147654,1.3506153672483223,1.0933156061744964,0.498240903347171,713.6027221679688,0.5167257290371271,19,12.666666666666664,3.5163766666666665,3.317225,3.6550199999999995,3.576885,0.0159575,-0.011282797902822495,0.03473223000764847,150,96,96,75,1.9354893265337398,2.0,2.0,2.0,2.0,44.42623663165741,63.9495964050293,357.3311462402344,227.62001037597656,435410.0,170.6999969482422,984.1703460693359,444.9303894042969,0.9086064255430424,2671.90625,7368.34228515625,6486.2666015625,162991.0,3461.5968017578125,14227.02685546875,3351.218017578125,33.725372314453125
CBPD0193,1,rest,2,MNI152NLin6Asym,preproc,0.09392966496855358,0.05083477133757962,0.171721,202.67501896101587,41.17540988693544,1,0,0.34746979769848124,-0.07190823629739178,0.9468749904436295,0.9403544915066596,0.9674732986558909,0.9344806522720632,0.9163744206010688,0.9697633989145183,sub-CBPD0193_ses-01_task-rest_run-02_bold,0.0018347169811320754,0.004653744528301887,0,39.768667064177215,1.2765187655696206,1.0151619841772153,0.5124373789093296,702.4688720703125,0.1109379811037517,0,0.0,3.130881666666667,2.87893,3.3650800000000003,3.148635,0.00658523,-0.02038811519742012,0.06476724147796631,159,96,96,75,2.2840282752912247,2.0,2.0,2.0,2.0,24.896645898531762,54.50194549560547,402.8799133300781,220.94967651367188,445269.0,174.4654083251953,1444.474194335937,527.5013427734375,0.7314804749799131,2569.66162109375,6720.71875,6270.587890625,154964.0,3057.022570800781,11891.033203125002,2745.3984375,47.62797927856445
CBPD0133,1,rest,2,MNI152NLin6Asym,preproc,0.1588221732646341,0.06524889047619048,0.194799,225.4674427722308,41.873930206713794,16,0,0.7595672159699559,0.29269639354852195,0.9575246599963204,0.9518096725340781,0.9756595758180528,0.9433173224322944,0.9277853554357276,0.9784557327001356,sub-CBPD0133_ses-01_task-rest_run-02_bold,0.003024207317073171,0.009558912926829269,0,52.07886486411043,1.279023323558282,0.9567677108588954,0.5079517571977127,534.5518798828125,0.1748339372798123,3,1.8292682926829267,3.562288333333333,3.254835,3.6236099999999998,3.80842,0.010505,-0.006051446311175822,0.03265666961669922,164,96,96,75,1.8656036753611347,2.0,2.0,2.0,2.0,40.794937932053706,56.35696029663086,338.67266845703125,216.42681884765625,432647.0,167.1890106201172,989.7200927734366,401.6374206542969,1.9763540852262225,2019.638916015625,6067.60888671875,5296.423828125,165658.0,2901.39013671875,12013.597412109373,2838.97802734375,34.420265197753906
CBPD0166,1,rest,1,MNI152NLin6Asym,preproc,0.4693799815703703,0.10118434782608693,0.231082,314.90659461926043,61.15606419983396,42,0,0.9070956854566292,0.23538516326534806,0.9304198340023077,0.9229197808195,0.987623843623642,0.9183721292009712,0.8973870913177407,0.9887550881953868,sub-CBPD0166_ses-01_task-rest_run-01_bold,0.012769037037037035,0.02426260666666667,0,63.115930642611964,1.1722848970895527,0.994202108955223,0.5158244828009032,590.97314453125,0.4850973472950553,14,10.370370370370368,3.4876616666666664,3.10668,3.687215,3.66909,0.0250555,-0.011495644226670263,0.045423861593008034,135,96,96,75,2.0663052169397327,2.0,2.0,2.0,2.0,27.22474655823492,71.1759033203125,382.1163940429688,229.09629821777344,433511.0,162.26666259765625,1243.0184936523438,459.14263916015625,1.5197083252795058,2256.279541015625,6569.236328125,5879.64453125,163923.0,3247.7747070312507,12349.500488281245,2845.478271484375,21.453712463378906
CBPD0094,1,rest,1,MNI152NLin6Asym,preproc,0.17017473017999948,0.061538884846153837,0.143704,176.26067294888676,34.206397867120444,19,0,0.858282674476302,0.2547218215899973,0.9540619627304732,0.9481005732312558,0.97311040132819,0.9423430999922432,0.9265718630008276,0.9787398236092266,sub-CBPD0094_ses-01_task-rest_run-01_bold,0.005422933333333333,0.0075458031333333325,0,36.29884070791948,1.1089004259731536,1.014512551342282,0.5462629920384716,553.976806640625,0.1765919185309377,2,1.3333333333333333,3.178001666666667,2.88233,3.622475,3.0292,0.0217952,-0.0037198818754404783,0.06470685452222824,150,96,96,75,2.442807132455927,2.0,2.0,2.0,2.0,18.4412276323158,66.26242828369139,517.0944213867189,236.65333557128903,435951.0,179.7933349609375,2055.2333984375,753.5556030273438,0.061962275206302486,2431.3388671875,6295.09814453125,5946.10009765625,162561.0,2873.693359375,10665.033203125,2434.118408203125,39.80398941040039
CBPD0240,1,rest,1,MNI152NLin6Asym,preproc,0.1269510769199995,0.06894544081632653,0.18087899999999998,335.46923703313917,54.39644170290513,1,0,0.4322805014179833,0.19670699631998148,0.9459390602592356,0.9388045437220686,0.9830268396241532,0.9297395748709708,0.9110180354748608,0.9826662143826322,sub-CBPD0240_ses-01_task-rest_run-01_bold,0.0072196,0.0066118668,0,58.174775017575776,1.5643628960606066,1.0369942101010103,0.5102211246672225,710.8810424804688,0.16309784407351455,0,0.0,3.519925,3.237405,3.61125,3.7111199999999998,0.00370113,-0.02560395747423172,0.05882241576910019,100,96,96,75,1.7045328119071887,2.0,2.0,2.0,2.0,29.369728023466358,85.00924682617188,477.1060791015625,259.30581665039057,418916.0,190.20255279541016,1631.4076843261719,600.0411987304688,1.4766185517567578,3580.4794921875,8631.7548828125,7499.4111328125,177994.0,3652.2901000976562,17697.021386718756,4399.6748046875,43.85627746582031
CBPD0175,1,rest,2,MNI152NLin6Asym,preproc,0.23061219103863576,0.0834553664473684,0.18526099999999998,261.56958720544355,50.4504068507092,23,0,0.9212947981795973,0.3116685813640089,0.9516299248590606,0.9465354303698792,0.9869088350601374,0.9370058771435472,0.920283038903145,0.9869869402985074,sub-CBPD0175_ses-01_task-rest_run-02_bold,0.014019261363636364,0.00981832056818182,0,48.82587242154286,1.3506601707428572,1.0828557296571428,0.4913877245811753,758.2113037109375,0.23691586797629985,5,2.8409090909090913,3.254758333333333,3.042745,3.4350699999999996,3.28646,0.0114618,-0.01610075868666172,0.057009480893611915,176,96,96,75,2.172660682205588,2.0,2.0,2.0,2.0,33.19199717773441,54.27503967285156,374.2649230957031,218.85227966308597,457191.0,172.2841033935547,1128.6278686523438,475.6898193359375,1.9563310985817264,2335.595947265625,7113.15869140625,6383.59130859375,145381.0,3785.943359375,13018.2158203125,2938.134521484375,36.12052917480469
CBPD0231,1,rest,2,MNI152NLin6Asym,preproc,0.060492319604395724,0.035094666666666656,0.110295,228.13390739415826,33.723751342657806,0,0,0.4398846195988945,-0.13121491003578548,0.9577945470403094,0.9526953025862468,0.981171361201428,0.944767180959996,0.929734680922077,0.9819665875169606,sub-CBPD0231_ses-01_task-rest_run-02_bold,0.0015880219780219779,0.0038837772527472525,0,41.08468178611111,1.3427939896666672,1.042321817,0.5000719119760464,740.2810668945312,0.0699001106311273,0,0.0,3.3517734025004544,3.0547150000000003,3.51931,3.481295207501364,0.00659906,-0.017244789749383926,0.03801318258047104,91,96,96,75,2.0332150762311154,2.0,2.0,2.0,1.9999998807907104,31.064717746933646,59.5484619140625,400.7437438964844,228.09890747070312,444371.0,177.13186645507812,1328.945068359375,537.40869140625,1.312668869258455,2635.05712890625,7429.736328125,6635.3740234375,155780.0,3643.3391723632812,14129.360302734358,3263.47802734375,57.06143569946289
CBPD0048,1,rest,1,MNI152NLin6Asym,preproc,0.31066346505333325,0.07400997818181816,0.208729,246.109283569596,45.838349073694545,39,0,0.9245534778756144,0.31488511342318737,0.9404610488466432,0.9336325032101228,0.9829633877906072,0.9260284242259902,0.9065370771562918,0.9846590909090908,sub-CBPD0048_ses-01_task-rest_run-01_bold,0.010960733333333332,0.008881941933333333,0,48.94902407241608,1.278949654429531,1.2552409649664429,0.5281989475342235,576.3002319335938,0.3251055793133166,13,8.666666666666666,3.3281416666666668,3.0681950000000002,3.53473,3.3815,0.035124300000000004,-0.017416132614016533,0.06403936445713042,150,96,96,75,2.1736449154335653,2.0,2.0,2.0,2.0,17.561062984586908,70.9079360961914,510.2579345703125,240.20001220703125,441333.0,179.18400878906255,2024.1053710937424,736.0057983398438,0.916241801894686,2440.64013671875,6693.306640625,6139.7001953125,158478.0,3055.407751464844,12221.596875,2824.6015625,34.82802963256836
CBPD0244,1,rest,1,MNI152NLin6Asym,preproc,0.10665942278518513,0.05087278515624999,0.215723,233.27098517808412,37.811443028348776,6,0,0.5291297470527138,0.2621430229943652,0.9641048221465104,0.95896650976643,0.9856640302747688,0.9473057481857868,0.9330338592318604,0.9849686227951152,sub-CBPD0244_ses-01_task-rest_run-01_bold,0.0027666666666666673,0.00492843925925926,0,47.5084903772388,1.395977234477612,1.0328991616417909,0.5284218833176628,606.8909912109375,0.10914412681992944,0,0.0,3.3231397416192596,3.0012646422213742,3.467055,3.5010995826364066,0.0109876,-0.012908042408525944,0.044007278978824615,135,96,96,75,2.0485918668019525,2.0,2.000000238418579,2.0,2.000000238418579,46.30144091056011,59.93558120727539,363.5242919921875,222.55926513671875,417900.0,171.13333129882812,1051.919201660156,444.7261352539063,2.4425397310286345,2127.34814453125,6492.96630859375,5793.1884765625,178272.0,3304.704345703125,12236.75727539062,2827.880126953125,48.77072143554688
CBPD0031,1,rest,2,MNI152NLin6Asym,preproc,0.89755629874,0.07805084461538461,0.19109,459.61644126086264,147.44501857664343,84,0,0.9173080443693384,0.11970838889175575,0.9509524466187989,0.9456499276472762,0.9868441700891069,0.9363608950003016,0.9195092405281708,0.9874787991858888,sub-CBPD0031_ses-01_task-rest_run-02_bold,0.023989733333333332,0.01689576946666667,0,78.1508924751678,1.4431321399328865,1.2158485577181208,0.5041203978489757,731.921142578125,0.978342809748914,44,29.33333333333333,3.3069583333333328,3.047145,3.4401949999999997,3.433535,0.0320186,-0.010804680176079271,0.041900914162397385,150,96,96,75,2.2569355097475428,2.0,2.0,2.0,2.0,27.151718852270466,67.50285339355469,425.470703125,231.3699951171875,451180.0,171.94000244140625,1416.387384033203,574.7581787109375,0.6805713519832217,2651.288818359375,7253.546875,6669.22705078125,149587.0,3523.5766845703124,12959.65908203125,2954.982421875,23.10893249511719
